name,IAUID,ra,dec,peakt,peakfilt,peakmag,peakabs,duration,rise,fade,type,redshift,b,A_V
ZTF21ackcrao,SN2021acsw,23:45:19.28,-23:40:04.7,1529.73,g,17.8361,-19.29,23.339,10.859,12.48,SN Ia,0.059,-74.68576814,0.065
ZTF21ackeofr,SN2021adas,01:32:42.38,-02:04:51.5,1536.81,g,18.0724,-19.30,>18.345,12.375,>5.97,SN Ia,0.065,-63.07222956,0.098
ZTF21ackhddc,SN2021acxb,03:19:36.67,-27:29:38.5,1530.79,g,18.973,-18.31,>16.129,8.149,>7.98,SN Ia,0.0641,-57.20865172,0.041
ZTF21acknxoo,SN2021adeq,01:14:22.25,-26:43:42.8,1527.75,r,18.9914,-19.32,29.63,7.548,22.082,SN Ia,0.1029,-84.87322599,0.047
ZTF21aclhsxb,SN2021adlv,08:31:03.83,-04:11:39.1,1538.9,g,17.0995,-18.80,17.083,11.158,5.925,SN Ia,0.033,19.90459816,0.107
ZTF21aclypvs,SN2021aceo,09:05:25.09,-07:48:52.7,1526.98,g,17.2216,-19.56,28.523,6.543,21.98,SN Ia,0.048,25.12485052,0.152
ZTF21acmrbvi,SN2021aano,09:57:16.19,-19:08:01.8,1537.0,r,16.7955,-17.10,>0,>0,>0,SN II,0.0134,27.38867408,0.103
ZTF21acmresp,SN2021adva,10:56:22.40,+01:02:53.8,1533.02,g,18.2601,-19.28,22.082,6.787,15.295,SN Ia,0.07,52.03317843,0.097
ZTF21acnidcg,SN2021adwc,11:53:01.83,-07:37:29.3,1526.04,r,18.9715,-16.22,>11,>4,>7,SN IIP,0.02422,52.47842427,0.119
ZTF21acogpci,SN2021aeca,08:18:31.26,-14:43:20.2,1538.9,g,17.4091,-19.60,>17.825,5.805,>12.02,SN Ia,0.052,11.73424468,0.195
ZTF21acoqbuo,SN2021aegw,08:00:55.09,-05:45:29.0,1538.94,r,18.144,-18.96,19.788,8.142,11.646,SN Ia,0.05524,12.62753446,0.239
ZTF21acoqncy,SN2021adug,00:54:11.78,-14:58:11.4,1542.75,g,18.4977,-19.11,>12.108,12.108,>0,SN Ia,0.0735,-77.82469402,0.064
ZTF21acowrme,SN2021aene,20:17:59.63,-06:17:55.9,1540.62,g,18.6023,-19.43,>13.836,10.786,>3.05,SN Ia,0.084,-22.10067363,0.167
ZTF21acozrga,SN2021aepp,04:25:40.37,-07:49:31.8,1536.9,g,18.6132,-17.42,>3.893,3.893,>0,SN II,0.0311,-35.86046045,0.325
ZTF21acpfndw,SN2021aeox,12:35:15.44,+72:14:00.9,1550.93,g,15.8883,-19.54,>12.882,12.802,>0.08,SN Ia,0.02722,44.84010177,0.059
ZTF21acpkdbe,SN2021aevx,07:39:11.20,+59:09:40.9,1550.85,r,18.5712,-15.12,99.953,15.676,84.277,SN IIb,0.01177,29.07020842,0.201
ZTF21acpkzcc,SN2021aess,03:33:48.13,-19:29:44.5,1540.86,g,17.3414,-15.17,>3.536,3.536,>0,SN IIn-pec,0.007,-52.11677972,0.101
ZTF21acpompz,SN2021aexz,09:02:46.60,-11:23:59.4,1550.92,g,18.1511,-19.55,>15.392,15.392,>0,SN Ia,0.072,22.51457459,0.179
ZTF21acptcir,SN2021aexy,03:15:53.84,-23:02:41.3,1542.77,g,17.5123,-18.68,>4.757,4.757,>0,SN Ia,0.039,-57.1492418,0.048
ZTF21acpuooz,SN2021afaz,03:24:04.03,-03:45:35.5,1540.86,g,18.0897,-16.71,>5.412,5.412,>0,SN II,0.02,-46.73634714,0.101
ZTF21acqtevy,SN2021afit,07:06:20.90,+58:09:04.5,1550.8,g,17.3282,-19.42,>4.197,4.137,>0.06,SN Ia,0.048,24.69996277,0.13
ZTF21acqxqds,SN2021afue,10:17:49.45,-07:24:24.2,1550.96,g,18.6929,-17.76,>13.762,13.762,>0,SN Ia,0.04223,39.26014553,0.12
ZTF22aaacnbw,SN2022fw,12:23:54.03,-03:26:37.8,1623.82,g,14.8839,-17.53,>8.427,>0,>8.427,SN Ia,0.0067,58.71382005,0.098
ZTF22aaaeilq,SN2022cz,10:10:32.65,-23:58:42.7,1600.98,r,18.3985,-17.41,>40.81,>0,>40.81,SN II,0.03171,25.82222031,0.148
ZTF22aaaelju,SN2022ec,14:25:07.15,-13:09:53.7,1601.0,r,18.3787,-15.25,>27.94,>0,>27.94,SN II,0.01129,43.73701497,0.24
ZTF22aaafnvl,SN2022aba,14:23:28.69,-23:32:29.5,1622.0,g,17.9733,-19.14,>19.943,>0,>19.943,SN Ia-91T,0.053,34.67156181,0.247
ZTF22aaafohf,SN2022aj,14:56:08.31,-27:45:37.6,1622.02,r,17.1007,-18.75,>15.097,>0.02,>15.077,SN Ia,0.03,27.47971937,0.345
ZTF22aaafomy,SN2022bqy,15:25:40.99,-16:52:01.5,1626.01,g,17.7889,-18.17,>15.99,>4,>11.99,SN Ia,0.03,32.25413992,0.326
ZTF22aaagqyx,SN2022cma,04:54:21.30,-14:19:55.6,1629.72,g,18.1759,-19.01,>15.527,5.607,>9.92,SN Ia,0.056,-32.3086605,0.214
ZTF22aaagrqi,SN2022cap,01:46:37.58,-03:46:12.3,1624.64,g,16.9619,-17.55,>6.016,>2,4.016,SN II,0.01785,-63.17896378,0.065
ZTF22aaahads,SN2022ad,05:33:32.55,-26:19:32.3,1622.69,r,18.1595,-17.46,>13.217,>0,>13.217,SN Ia,0.03,-27.91400517,0.072
ZTF22aaahull,SN2022are,09:59:07.08,-18:11:02.8,1622.8,g,18.3403,-19.69,>15.09,>0,>15.09,SN Ia,0.087,28.37781858,0.104
ZTF22aaahuly,SN2022cca,09:09:10.35,-03:51:57.4,1636.83,r,17.6788,-18.67,>16.733,12.763,>3.97,SN Ic-BL,0.042,28.12237652,0.06
ZTF22aaaivuk,SN2022ara,11:24:29.29,-06:03:34.6,1674.8,r,18.5473,-18.78,>103.822,>51.92,51.902,SN Ib,0.064,50.70963053,0.118
ZTF22aaaivxh,SN2022cbz,11:14:37.57,-07:44:40.1,1636.84,r,18.5369,-19.13,>17.2,13.16,>4.04,SN Ia,0.075,47.9795448,0.11
ZTF22aaajbnz,SN2022K,10:46:04.91,-02:13:16.6,1622.9,r,18.4819,-17.53,>17.99,>0,>17.99,SN IIn,0.035,47.89335446,0.13
ZTF22aaajima,SN2022arv,11:40:53.40,-07:10:10.4,1622.94,r,18.2566,-17.57,>16.345,>0,>16.345,SN Ib,0.032,51.68486947,0.14
ZTF22aaajixo,SN2022ans,11:30:16.89,-11:35:34.8,1623.0,g,18.155,-19.61,>14.88,>0.06,>14.82,SN Ia-91T,0.0781,46.56082611,0.084
ZTF22aaakxxu,SN2022cei,02:53:48.52,-10:23:51.9,1628.65,g,16.9767,-19.22,>3.39,3.39,>0,SN Ia,0.038,-56.70171082,0.096
ZTF22aaakxyo,SN2022bke,03:15:11.13,-07:29:41.0,1625.63,r,18.1252,-17.74,>6.04,>2,>4.04,SN II,0.0317,-50.70641051,0.22
ZTF22aaanfhy,SN2022mm,11:58:25.12,-14:31:11.5,1623.88,r,17.1934,-16.65,>18.02,>0.06,>17.96,SN II,0.013,46.40959292,0.127
ZTF22aaaojin,SN2022ari,14:01:28.79,-10:40:41.3,1623.9,r,18.8497,-17.34,>2.04,>0,>2.04,SN Ic,0.038,48.55225318,0.129
ZTF22aaaooyv,SN2022btu,12:54:14.44,-24:26:02.2,1680.85,r,18.4145,-14.97,>102.482,>56.91,45.572,SN II,0.01,38.43335794,0.262
ZTF22aaauzzc,SN2022ba,02:57:48.41,-14:53:07.5,1625.63,r,18.7251,-17.34,>3,>0,>3,SN Ia,0.036,-58.18841112,0.128
ZTF22aaaxjln,SN2022crt,14:19:28.82,-27:21:46.5,1637.98,g,16.1699,-18.92,>13.747,9.767,>3.98,SN Ia,0.02131,31.5483109,0.224
ZTF22aaazhly,SN2022ctp,04:58:57.84,-15:58:18.1,1639.64,r,18.1406,-19.11,>7.738,7.738,>0,SN Ia,0.06,-31.91939155,0.196
ZTF22aabgazg,SN2022crr,15:24:49.13,-21:23:21.7,1639.98,r,16.6799,-18.21,>13,>10.98,>2.02,SN Ic-BL,0.0188,28.92279696,0.416
ZTF22aabitze,SN2022ctu,09:56:42.51,-19:56:26.2,1638.82,r,18.3454,-18.75,>9.605,7.585,>2.02,SN Ia,0.058,26.71302731,0.105
ZTF22aabwfss,SN2022dma,14:18:24.69,+69:12:44.6,1641.8,r,18.5342,-19.34,>3.87,>3.87,>0,SN Ia,0.084,46.02892323,0.054
ZTF22aabwfvz,SN2022dag,14:31:21.94,+71:39:50.2,1639.85,g,18.1991,-19.27,>34.002,>1.98,32.022,SN Ia,0.069,43.36321003,0.063
ZTF22aabzcoy,SN2022ddm,14:46:01.83,-14:42:37.3,1637.88,g,18.3987,-19.33,>23.531,>0,>23.531,SN Ia,0.07,39.76541314,0.254
ZTF22aachvph,SN2022dsl,10:50:58.35,-26:38:44.2,1641.79,r,18.7361,-18.82,>35,>2,>33,SN Ia,0.069,28.9202664,0.194
ZTF22aacmgor,SN2022duv,08:00:27.02,-03:22:56.1,1640.69,g,18.7884,-18.20,>0.04,>0,>0.04,SN Ia,0.054,13.68610965,0.112
ZTF22aacruke,SN2022eqi,11:00:07.81,-07:21:58.5,1674.8,r,18.8051,-18.47,>24.143,>2.9,21.243,SN Ia,0.063,46.22912329,0.101
ZTF22aaddtiu,SN2022fps,13:30:21.25,+30:17:50.2,1679.79,g,18.3288,-17.75,>42.106,>6.96,35.146,SN II,0.03735,80.9019817,0.033
ZTF22aadmbfq,SN2022fae,10:11:27.67,-26:35:04.0,1683.73,r,18.5209,-17.93,>25.85,>11.92,>13.93,SN II,0.042,23.93388411,0.182
ZTF22aadmgan,SN2022erw,10:50:57.78,-02:08:59.3,1671.82,r,15.8756,-18.26,>10.439,>0,>10.439,SN Ia,0.015,48.77967948,0.104
ZTF22aadqlhy,SN2022frl,15:21:33.14,-07:26:52.0,1693.81,r,14.9641,-17.32,28.553,13.621,14.932,SN Ib-pec,0.006,39.84734416,0.269
ZTF22aaeasul,SN2022gkd,13:32:13.44,-22:37:44.0,1682.81,r,18.8354,-16.96,>63.88,>10,>53.88,SN II,0.03024,39.27580354,0.255
ZTF22aaecdin,SN2022fzf,12:48:02.23,-11:25:38.2,1687.86,r,18.0808,-17.60,>40.238,>14.04,26.198,SN IIb,0.03,51.43554934,0.139
ZTF22aaedqkt,SN2022exn,14:43:07.39,-22:40:11.2,1673.88,r,18.616,-18.16,>4,>0,>4,SN Ia,0.04721,33.35932865,0.261
ZTF22aafiwtv,SN2022jpd,18:56:56.36,-06:13:27.1,1684.92,r,16.8837,-18.72,30.059,4.555,25.504,SN Ia,0.019,-4.05253961,1.244
ZTF22aafnzvd,SN2022hev,13:14:36.72,-10:25:38.8,1699.77,r,17.9504,-18.99,>43.173,>16.96,26.213,SN IIn,0.054,52.02595253,0.103
ZTF22aafracj,SN2022hot,10:30:39.43,-27:16:13.6,1697.69,g,16.7374,-19.10,>21.737,10.717,>11.02,SN Ia,0.03,25.94626108,0.229
ZTF22aahaasc,SN2022huk,10:14:12.85,-23:41:17.0,1701.67,g,16.581,-19.17,>16.599,9.559,>7.04,SN Ia,0.03,26.57917227,0.154
ZTF22aahedwz,SN2022iaz,12:30:31.31,-19:04:42.1,1696.71,g,18.1524,-19.31,>20.221,>5.91,14.311,SN IIn,0.067,43.51613617,0.111
ZTF22aahgxdt,SN2022ihz,09:42:48.23,-03:36:25.4,1708.72,r,14.9732,-17.19,19.487,9.032,10.455,SN Ia-91bg,0.006,35.11926789,0.125
ZTF22aahhvqj,SN2022idx,12:53:12.20,-06:23:06.8,1711.73,g,14.3727,-19.65,26.472,10.896,15.576,SN Ia-91T,0.0141,56.48372241,0.09
ZTF22aahhywm,SN2022ilv,15:10:44.26,-11:35:57.9,1710.79,g,15.7881,-20.22,25.989,11.945,14.044,SN Ia-SC,0.031,38.60788814,0.31
ZTF22aaiiikj,SN2022fki,20:24:51.13,-15:50:02.8,1707.96,r,17.7232,-17.15,>41.951,>10,31.951,SN Ia,0.01960,-27.63412018,0.281
ZTF22aajhsbn,SN2022jkx,13:40:19.49,-23:51:15.6,1724.77,r,17.8994,-17.17,>24.746,>17.04,7.706,SN Ib,0.022,37.66966648,0.22
ZTF22aajjlin,SN2022jqr,20:52:43.18,-07:15:08.4,1718.92,r,18.5249,-19.69,26.34,10.09,16.25,SN Ia,0.094,-30.21627907,0.171
ZTF22aajkpen,SN2022jpx,10:10:09.99,-11:04:49.9,1710.67,g,16.2789,-17.93,11.85,1.823,10.027,SN IIb,0.015,35.33109153,0.13
ZTF22aajowwt,SN2022kbn,14:43:26.35,-14:20:02.4,1717.77,r,18.3331,-18.21,>39.899,>7.93,31.969,SN II,0.04106,40.4254768,0.35
ZTF22aakcvbr,SN2022jzb,12:16:23.16,-18:33:15.2,1726.71,g,17.23,-19.45,22.907,8.997,13.91,SN Ia,0.04529,43.53394354,0.177
ZTF22aakfzqz,SN2022kck,12:33:07.55,-14:29:24.6,1732.68,g,17.1675,-19.67,>19.386,10.386,>9,SN Ia,0.05,48.14488724,0.13
ZTF22aakjjjj,SN2022kft,11:37:28.55,-10:53:53.7,1737.69,g,17.256,-19.33,>14.353,14.323,>0.03,SN Ia,0.046,47.95413014,0.069
ZTF22aaksdvi,SN2022ktl,20:17:59.17,-06:17:59.9,1732.94,g,18.3506,-19.62,23.304,7.347,15.957,SN Ia,0.082,-22.09944758,0.168
ZTF22aakzred,SN2022kmo,22:01:52.08,-10:04:28.6,1723.94,g,18.5607,-19.25,>10.837,>0,>10.837,SN Ia,0.078,-46.6291676,0.124
ZTF22aallgci,SN2022kyn,22:05:38.81,-10:40:45.3,1742.9,r,18.228,-19.54,25.319,15.105,10.214,SN Ia,0.079,-47.73496917,0.096
ZTF22aalrcmn,SN2022lbj,19:21:38.64,-14:41:41.8,1743.82,r,18.6941,-18.92,28.185,13.818,14.367,SN Ia,0.065,-13.22663839,0.43
ZTF22aamewfd,SN2022lmk,11:18:31.61,-06:16:31.2,1740.69,r,16.8498,-17.16,>7.982,5.932,>2.05,SN Ia,0.014,49.73879367,0.135
ZTF22aamgkdw,SN2022lmt,21:09:31.35,-07:01:47.7,1742.9,r,18.6417,-19.54,23.017,10.531,12.486,SN Ia,0.08921,-33.80575165,0.267
ZTF22aamglev,SN2022lmw,21:31:04.52,-11:57:32.6,1743.92,g,18.7269,-19.36,>22.666,>12.02,10.646,SN Ia,0.087,-40.77465317,0.149
ZTF22aamrhna,SN2022lua,21:57:33.22,-07:44:20.1,1744.94,g,17.4541,-19.74,26.694,7.763,18.931,SN Ia,0.05938,-44.53963084,0.107
ZTF22aamrkns,SN2022kye,21:01:47.87,-19:32:10.8,1756.89,r,18.6887,-17.68,62.505,21.52,40.985,SN II,0.041,-37.17513682,0.143
ZTF22aankymj,SN2022kyx,23:04:08.94,-06:25:22.6,1737.93,g,17.4359,-19.14,>14.008,>0,>14.008,SN Ia,0.04467,-57.16743825,0.119
ZTF22aaobkbh,SN2022mts,18:42:43.38,-22:04:42.3,1755.84,r,17.6682,-18.81,23.606,13.589,10.017,SN Ia,0.02916,-8.05013384,1.169
ZTF22aaogyhz,SN2022mxk,14:14:20.65,-19:25:22.5,1756.69,r,18.6562,-18.94,>28.364,>8.98,19.384,SN Ia,0.07,39.30023928,0.203
ZTF22aaohzok,SN2022mvb,16:02:09.38,-06:26:04.3,1756.84,r,17.2382,-18.77,>23.336,>9.07,14.266,SN Ia,0.03,32.9790505,0.532
ZTF22aaoidkm,SN2022mzr,13:29:57.10,+31:43:21.3,1756.75,g,18.9751,-19.25,>19.308,>7.01,12.298,SN Ia,0.099,80.44366261,0.029
ZTF22aaowhti,SN2022ngx,15:37:36.95,-03:50:59.3,1764.75,r,18.5686,-18.87,24.366,10.532,13.834,SN Ia,0.057,39.34481874,0.565
ZTF22aaqyiqm,SN2022oba,13:03:28.68,-02:53:33.7,1771.71,g,18.319,-19.46,>9.332,9.312,>0.02,SN Ia,0.07907,54.53572324,0.072
ZTF22aarpskd,SN2022ogt,13:27:00.99,-11:53:16.8,1765.69,r,18.3645,-16.52,>2.04,>2,>0.04,SN Ib/c,0.02143,54.53572324,0.072
ZTF22aarsjvn,SN2022oio,22:23:37.63,-18:40:13.4,1793.8,g,18.8665,-21.81,47.902,26.958,20.944,SLSN-II,0.29,54.53572324,0.072
ZTF22aarwpcf,SN2022ogz,21:03:18.11,-14:24:56.1,1771.86,g,18.2806,-19.52,30.211,6.092,24.119,SN Ia,0.08,54.53572324,0.072
ZTF22aasmlyn,SN2022onh,17:14:33.37,-18:21:08.7,1775.77,r,18.8113,-19.29,>0.04,>0,>0.04,SN Ia,0.073,11.71100668,0.707
ZTF22aasvuof,SN2022oru,22:30:13.61,-10:30:19.1,1783.9,r,18.2459,-17.78,>26.296,>11.02,15.276,SN Ia,0.03536,-52.87209925,0.128
ZTF22aatvdon,SN2022pfb,00:43:34.43,-06:54:49.8,1788.94,r,18.2596,-19.21,26.369,11.995,14.374,SN Ia,0.067,-69.69945454,0.165
ZTF22aaucozn,SN2022pcj,15:07:41.30,+70:59:03.7,1794.82,g,16.6948,-19.51,24.168,10.291,13.877,SN Ia,0.039,42.16987232,0.051
ZTF22aaudeny,SN2022pag,21:40:41.13,-07:30:54.0,1790.84,g,17.3888,-18.46,20.278,8.002,12.276,SN Ia,0.032,-40.81347383,0.118
ZTF22aauiabm,SN2022qah,19:15:11.88,-23:33:36.7,1792.77,g,18.1819,-19.62,>13.04,>11,>2.04,SN Ia,0.069,-15.46722232,0.345
ZTF22aausjcd,SN2022pmp,00:47:00.93,-19:40:04.3,1783.92,g,18.3978,-19.59,>20.594,>3,17.594,SN Ia,0.088,-82.47110391,0.049
ZTF22aavbcky,SN2022phj,23:59:48.78,-15:42:54.3,1782.96,g,18.8669,-17.38,>30.123,>0,>30.123,SN II,0.039,-73.45210997,0.087
ZTF22aavskaa,SN2022ppw,22:50:43.37,-11:35:31.9,1800.87,g,18.0475,-19.76,25.977,11.148,14.829,SN Ia,0.078,-57.70347281,0.117
ZTF22aavvqyh,AT2022pna,01:41:55.54,-03:17:22.6,1796.98,g,18.1276,-20.05,>25.232,>8.02,17.212,TDE,0.095,-63.27995772,0.065
ZTF22aavxkto,SN2022pzt,15:21:29.81,-06:35:32.5,1799.69,r,18.2418,-19.26,>19.124,10.124,>9,SN Ia,0.066,40.46020396,0.249
ZTF22aawxlpc,SN2022pda,22:04:13.90,-18:49:40.5,1855.75,g,17.48,-19.76,33.898,8.753,25.145,SN Ibn,0.062,-50.81468109,0.069
ZTF22aaxnxer,SN2022qbp,20:22:28.79,-14:42:32.7,1797.88,g,18.0553,-18.84,20.485,4.605,15.88,SN Ia,0.05,-26.6674712,0.173
ZTF22aaxytpi,SN2024aiz,01:16:22.40,-11:04:17.8,2327.64,g,18.1335,-19.62,>15.95,>1.95,>14,SN Ia,0.078,-72.90610407,0.078
ZTF22aayjzmc,SN2022qke,01:05:24.35,-02:18:44.9,1800.88,g,18.5983,-19.11,20.871,6.518,14.353,SN Ia,0.075,-64.95972324,0.108
ZTF22aaynpda,SN2022qku,21:26:55.74,-07:01:01.0,1811.77,g,16.2269,-19.31,25.01,9.98,15.03,SN Ia,0.025,-37.59458379,0.309
ZTF22aayplsv,SN2022ptu,23:44:26.17,-15:47:28.7,1800.87,g,18.3324,-19.43,>19.97,>5.93,14.04,SN Ia,0.0785,-70.76062873,0.071
ZTF22aayrixx,SN2022qoa,22:17:34.14,-03:33:19.5,1808.84,r,18.306,-19.05,>22.946,>12.97,9.976,SN Ia,0.06101,-46.36612829,0.284
ZTF22aayvaoa,SN2022qsn,02:42:59.85,-19:11:40.7,1806.96,g,18.2415,-19.10,30.471,7.458,23.013,SN Ia,0.064,-63.22749409,0.092
ZTF22aazgmum,SN2022rfj,21:32:41.21,-07:13:25.9,1809.84,g,18.616,-19.37,>17.702,>4,13.702,SN Ia,0.08552,-38.9429735,0.097
ZTF22ababhmy,SN2022lsh,01:58:30.32,-26:17:04.4,1815.98,r,18.0763,-16.01,>22.98,>0,>22.98,SN II,0.01511,-75.00911714,0.029
ZTF22abaiyaf,SN2022rge,02:20:22.85,-06:33:43.1,1818.96,g,17.6653,-19.51,27.79,10.258,17.532,SN Ia-SC,0.06,-60.5186509,0.075
ZTF22abajudi,AT2022lri,02:20:08.01,-22:43:15.2,1827.94,g,18.4555,-17.31,>52.906,>4,48.906,TDE,0.032,-69.44400792,0.051
ZTF22abayewb,SN2022rnu,01:40:43.47,-14:28:43.6,1821.92,g,17.6047,-19.64,22.165,10.069,12.096,SN Ia,0.063,-72.91665226,0.042
ZTF22abbiqoi,SN2022rkn,00:48:32.43,-07:01:30.3,1822.88,g,18.5707,-19.60,>23.524,>12,11.524,SN Ia,0.09,-69.88505505,0.164
ZTF22abbtjlb,SN2022sda,21:58:53.58,-22:12:20.7,1818.79,r,18.7373,-19.31,>27.269,>6,21.269,SN Ia,0.09,-50.6795653,0.081
ZTF22abcckha,SN2022rvy,00:17:35.39,-11:17:10.4,1824.9,g,18.6869,-19.62,23.103,10.044,13.059,SN Ia,0.099,-72.27268766,0.096
ZTF22abcnzmv,SN2022shf,20:26:01.66,-27:03:10.2,1824.71,g,18.2563,-19.37,26.136,5.622,20.514,SN Ia,0.07,-31.6890916,0.169
ZTF22abcvfgs,SN2022vxc,20:29:10.46,-06:46:17.0,1873.7,g,17.3684,-21.01,14.42,7.032,7.388,SLSN-I,0.1,-24.79262224,0.136
ZTF22abdtcki,SN2022sml,01:03:16.41,-10:14:18.1,1828.96,g,18.415,-19.58,26.382,6.497,19.885,SN Ia,0.087,-72.88136442,0.077
ZTF22abdxjhr,SN2022son,21:32:52.59,-06:10:42.5,1829.67,r,18.8069,-19.13,22.8,6.891,15.909,SN Ia,0.084,-38.46729513,0.136
ZTF22abecbbd,SN2022szg,02:12:10.37,-06:12:38.9,1840.91,g,17.7832,-19.38,24.819,13.766,11.053,SN Ia,0.06,-61.61384217,0.07
ZTF22abegjtx,AT2022upj,00:23:56.86,-14:25:23.4,1879.79,g,18.1113,-18.84,>92.263,35.433,>56.83,TDE,0.054,-75.77114348,0.083
ZTF22abembaz,SN2022taw,05:01:10.65,-10:35:46.5,1839.98,g,18.0242,-19.66,25.257,14.388,10.869,SN Ia,0.0684,-29.25347405,0.263
ZTF22abfpgcn,SN2022svt,05:26:46.42,-19:12:17.7,1828.98,g,17.9169,-17.66,>21.016,>0,>21.016,SN II,0.02759,-26.96597158,0.165
ZTF22abfuyqr,SN2022usw,20:52:58.89,-06:19:08.3,1838.65,g,18.4663,-19.41,>13.002,>0.98,12.022,SN Ia,0.078,-29.84303874,0.181
ZTF22abfvvpv,SN2022uph,21:50:09.11,-19:39:33.6,1845.75,r,18.535,-18.58,>24.054,>6.04,18.014,SN Ia,0.059,-47.96222862,0.084
ZTF22abfvzqg,SN2022ube,21:51:54.52,-03:53:54.5,1843.75,r,18.9159,-18.26,>16.07,>4.04,12.03,SN Ia,0.06,-41.31126556,0.111
ZTF22abfwthv,SN2022uoo,22:09:58.39,-07:33:59.0,1849.71,g,18.2024,-19.56,27.104,9.116,17.988,SN Ia,0.07526,-47.07421949,0.152
ZTF22abfypms,SN2022ujs,00:21:58.63,-10:30:51.2,1847.79,g,18.4883,-19.54,>24.995,>7.98,17.015,SN Ia,0.087,-71.99557008,0.102
ZTF22abfyqsc,SN2022ujq,01:07:39.14,-06:46:21.8,1855.85,r,18.5578,-18.05,30.839,14.04,16.799,SN Ib,0.043,-69.28332987,0.303
ZTF22abfyyew,SN2022uji,01:01:33.55,-19:48:45.1,1848.87,g,18.0291,-19.38,>20.051,>9.04,11.011,SN Ia,0.068,-82.32567855,0.04
ZTF22abfyynm,SN2022vfv,02:04:22.02,-06:39:27.8,1847.88,g,18.9737,-19.44,>38.293,>7.07,31.223,SN Ia,0.106,-63.18562674,0.06
ZTF22abgawib,SN2022ucm,04:28:54.61,-18:28:23.3,1841.98,g,18.3397,-19.51,>17.993,>2.04,15.953,SN Ia,0.08,-39.5129257,0.11
ZTF22abgawlh,SN2022udc,04:23:51.14,-10:18:30.2,1843.94,r,17.8486,-19.01,>14.776,>4,10.776,SN Ia,0.05,-37.39414814,0.212
ZTF22abgbywx,SN2022urs,19:04:32.10,-22:11:10.4,1852.67,r,17.9268,-19.32,22.755,9.79,12.965,SN Ia,0.054,-12.66532058,0.477
ZTF22abgeluw,SN2022usv,22:55:09.07,-27:38:11.7,1840.89,g,18.7214,-19.06,>8.97,>0.1,>8.87,SN Ia,0.079,-64.24047751,0.079
ZTF22abgntys,SN2022ymx,02:43:41.64,+42:01:17.5,1880.68,r,18.5303,-16.31,>5.97,>3.86,>2.11,SN II,0.01963,-16.15196195,0.24
ZTF22abhencl,SN2022vrr,19:17:44.06,-07:06:52.6,1859.71,r,18.4545,-19.45,>30.983,13.063,>17.92,SN Ia,0.063,-9.06661546,0.859
ZTF22abhuvqj,SN2022vrc,04:48:32.96,-10:37:09.3,1861.99,r,18.0185,-17.77,>31.949,>15.04,16.909,SN II,0.03,-32.06734534,0.267
ZTF22abibgsa,SN2022vwa,00:01:01.14,-11:11:32.7,1858.88,g,18.3632,-19.63,22.283,8.219,14.064,SN Ia,0.086,-70.1403621,0.097
ZTF22abiymsf,SN2022wcv,00:50:29.21,-22:41:59.9,1860.79,g,18.5844,-19.44,36.869,9.504,27.365,SN Ia,0.09,-85.56647505,0.04
ZTF22abjbvnv,SN2022vod,08:49:38.63,-03:00:00.0,1851.01,r,15.6029,-19.12,>16.817,>0,>16.817,SN Ia,0.02,24.48662436,0.055
ZTF22abjvyib,SN2022wsr,23:37:52.44,-03:29:26.2,1871.7,r,16.5401,-18.00,30.086,13.552,16.534,SN II,0.018,-60.54332579,0.109
ZTF22abkbjsb,SN2022vym,08:54:01.09,+18:41:18.1,1860.95,r,17.8913,-16.14,>50.866,>6.96,43.906,SN II,0.0145,35.15797664,0.064
ZTF22abkdzvi,SN2022woy,21:34:59.29,-10:49:46.6,1866.71,g,18.2875,-19.28,23.262,8.401,14.861,SN Ia,0.07,-41.13713902,0.123
ZTF22abkfgrt,SN2022wpj,22:25:12.84,-10:34:25.8,1863.74,r,18.5272,-19.02,23.241,7.006,16.235,SN Ia,0.071,-51.8539897,0.11
ZTF22abkpgye,SN2022xuw,04:36:39.23,-02:17:06.7,1873.94,r,18.981,-16.89,>15.06,>8.06,>7,SN IIb,0.0325,-30.76660775,0.156
ZTF22abkpkej,SN2022wxo,01:56:17.66,-07:41:58.2,1867.77,g,18.042,-18.72,22.102,10.233,11.869,SN Ia,0.05,-65.22708585,0.062
ZTF22abllclb,SN2022wwd,03:42:39.92,-06:22:42.1,1864.91,g,18.3447,-16.66,20.157,4.221,15.936,SN Ic,0.02117,-44.39122795,0.172
ZTF22abmcezf,SN2022xbu,21:19:55.70,-06:26:15.0,1873.69,g,17.4917,-19.35,21.247,8.559,12.688,SN Ia,0.045,-35.79341836,0.327
ZTF22abmiuan,SN2022xgm,00:54:58.16,-14:43:20.0,1866.77,g,19.154,-19.73,>19.397,>3.89,15.507,SN Ia-91T,0.13,-77.5666145,0.074
ZTF22abmsaxp,SN2022xjk,02:16:32.50,-11:20:59.4,1889.84,r,16.777,-17.11,76.394,24.978,51.416,SN II,0.01340,-64.53506203,0.095
ZTF22abmvmyh,SN2022xpb,22:04:48.42,-06:20:32.9,1872.67,g,18.7005,-19.19,>29.22,>4.98,24.24,SN Ia,0.08,-45.33571426,0.145
ZTF22abmygmc,SN2022ypb,04:01:24.11,-14:54:55.1,1881.86,g,15.796,-19.41,26.037,9.55,16.487,SN Ia-91T,0.0237,-44.30480956,0.133
